,Date,Open,Close,Adj_Close,High,Low,Symbol
0,2012-11-26,24.940001,25.940001,25.940001,26.09,24.809999,FB
1,2012-11-27,26.040001,26.15,26.15,26.50,25.459999,FB
2,2012-11-28,25.940001,26.360001,26.360001,26.49,25.75,FB
3,2012-11-29,26.50,27.32,27.32,27.52,26.16,FB
4,2012-11-30,27.26,28.00,28.00,28.00,26.76,FB
5,2012-12-03,28.00,27.040001,27.040001,28.879999,26.98,FB
6,2012-12-04,27.059999,27.459999,27.459999,27.76,26.68,FB
7,2012-12-05,27.75,27.709999,27.709999,27.90,27.26,FB
8,2012-12-06,27.68,26.969999,26.969999,27.75,26.82,FB
9,2012-12-07,27.07,27.49,27.49,27.780001,26.84,FB
10,2012-12-10,27.17,27.84,27.84,28.17,27.10,FB
11,2012-12-11,28.07,27.98,27.98,28.24,27.66,FB
12,2012-12-12,28.00,27.58,27.58,28.139999,27.370001,FB
13,2012-12-13,27.59,28.24,28.24,28.75,27.43,FB
14,2012-12-14,28.18,26.809999,26.809999,28.33,26.76,FB
15,2012-12-17,26.77,26.75,26.75,27.00,26.32,FB
16,2012-12-18,26.959999,27.709999,27.709999,27.91,26.90,FB
17,2012-12-19,27.83,27.41,27.41,28.219999,26.950001,FB
18,2012-12-20,27.49,27.360001,27.360001,27.60,27.129999,FB
19,2012-12-21,26.66,26.26,26.26,27.01,26.120001,FB
20,2012-12-24,26.50,26.93,26.93,26.959999,26.200001,FB
21,2012-12-26,27.030001,26.51,26.51,27.18,26.379999,FB
22,2012-12-27,26.549999,26.049999,26.049999,26.799999,25.52,FB
23,2012-12-28,25.48,25.91,25.91,26.110001,25.15,FB
24,2012-12-31,26.200001,26.620001,26.620001,26.99,26.110001,FB
25,2013-01-02,27.440001,28.00,28.00,28.18,27.42,FB
26,2013-01-03,27.879999,27.77,27.77,28.469999,27.59,FB
27,2013-01-04,28.01,28.76,28.76,28.93,27.83,FB
28,2013-01-07,28.690001,29.42,29.42,29.790001,28.65,FB
29,2013-01-08,29.51,29.059999,29.059999,29.60,28.860001,FB
30,2013-01-09,29.67,30.59,30.59,30.60,29.49,FB
31,2013-01-10,30.60,31.299999,31.299999,31.450001,30.280001,FB
32,2013-01-11,31.280001,31.719999,31.719999,31.959999,31.10,FB
33,2013-01-14,32.080002,30.950001,30.950001,32.209999,30.620001,FB
34,2013-01-15,30.639999,30.10,30.10,31.709999,29.879999,FB
35,2013-01-16,30.209999,29.85,29.85,30.35,29.530001,FB
36,2013-01-17,30.08,30.139999,30.139999,30.42,30.030001,FB
37,2013-01-18,30.309999,29.66,29.66,30.440001,29.27,FB
38,2013-01-22,29.75,30.73,30.73,30.889999,29.74,FB
39,2013-01-23,31.10,30.82,30.82,31.50,30.799999,FB
40,2013-01-24,31.27,31.08,31.08,31.49,30.809999,FB
41,2013-01-25,31.41,31.540001,31.540001,31.93,31.129999,FB
42,2013-01-28,31.879999,32.470001,32.470001,32.509998,31.809999,FB
43,2013-01-29,32.00,30.790001,30.790001,32.07,30.709999,FB
44,2013-01-30,30.98,31.24,31.24,31.49,30.879999,FB
45,2013-01-31,29.15,30.98,30.98,31.469999,28.74,FB
46,2013-02-01,31.01,29.73,29.73,31.02,29.629999,FB
47,2013-02-04,29.059999,28.110001,28.110001,29.200001,28.01,FB
48,2013-02-05,28.26,28.639999,28.639999,28.959999,28.040001,FB
49,2013-02-06,28.74,29.049999,29.049999,29.290001,28.66,FB
50,2013-02-07,29.110001,28.65,28.65,29.15,28.27,FB
51,2013-02-08,28.889999,28.549999,28.549999,29.17,28.51,FB
52,2013-02-11,28.610001,28.26,28.26,28.68,28.040001,FB
53,2013-02-12,27.67,27.370001,27.370001,28.16,27.10,FB
54,2013-02-13,27.360001,27.91,27.91,28.32,27.309999,FB
55,2013-02-14,28.02,28.50,28.50,28.629999,28.01,FB
56,2013-02-15,28.52,28.32,28.32,28.75,28.09,FB
57,2013-02-19,28.23,28.93,28.93,29.08,28.120001,FB
58,2013-02-20,28.92,28.459999,28.459999,29.049999,28.33,FB
59,2013-02-21,28.280001,27.280001,27.280001,28.549999,27.15,FB
60,2013-02-22,27.620001,27.129999,27.129999,27.629999,26.82,FB
61,2013-02-25,27.16,27.27,27.27,27.639999,27.15,FB
62,2013-02-26,27.360001,27.389999,27.389999,27.459999,26.700001,FB
63,2013-02-27,27.34,26.870001,26.870001,27.34,26.629999,FB
64,2013-02-28,26.84,27.25,27.25,27.299999,26.34,FB
65,2013-03-01,27.049999,27.780001,27.780001,28.120001,26.809999,FB
66,2013-03-04,27.76,27.719999,27.719999,28.059999,27.440001,FB
67,2013-03-05,27.879999,27.52,27.52,28.18,27.209999,FB
68,2013-03-06,28.10,27.450001,27.450001,28.129999,27.35,FB
69,2013-03-07,27.57,28.58,28.58,28.68,27.469999,FB
70,2013-03-08,28.43,27.959999,27.959999,28.469999,27.73,FB
71,2013-03-11,28.01,28.139999,28.139999,28.639999,27.83,FB
72,2013-03-12,28.10,27.83,27.83,28.32,27.60,FB
73,2013-03-13,27.620001,27.08,27.08,27.65,26.92,FB
74,2013-03-14,27.10,27.040001,27.040001,27.43,26.83,FB
75,2013-03-15,27.030001,26.65,26.65,27.059999,26.559999,FB
76,2013-03-18,26.370001,26.49,26.49,26.790001,25.780001,FB
77,2013-03-19,26.530001,26.549999,26.549999,26.90,26.209999,FB
78,2013-03-20,26.68,25.860001,25.860001,26.690001,25.780001,FB
79,2013-03-21,25.66,25.74,25.74,26.110001,25.559999,FB
80,2013-03-22,25.799999,25.73,25.73,26.01,25.629999,FB
81,2013-03-25,25.75,25.129999,25.129999,25.799999,25.08,FB
82,2013-03-26,25.08,25.209999,25.209999,25.48,25.030001,FB
83,2013-03-27,25.00,26.09,26.09,26.280001,24.719999,FB
84,2013-03-28,26.09,25.58,25.58,26.17,25.52,FB
85,2013-04-01,25.629999,25.530001,25.530001,25.889999,25.280001,FB
86,2013-04-02,25.77,25.42,25.42,26.120001,25.299999,FB
87,2013-04-03,25.83,26.25,26.25,26.389999,25.700001,FB
88,2013-04-04,26.620001,27.07,27.07,27.23,26.110001,FB
89,2013-04-05,26.860001,27.389999,27.389999,27.799999,26.610001,FB
90,2013-04-08,27.190001,26.85,26.85,27.200001,26.629999,FB
91,2013-04-09,26.58,26.59,26.59,26.889999,26.42,FB
92,2013-04-10,27.01,27.57,27.57,27.84,26.90,FB
93,2013-04-11,27.48,28.02,28.02,28.10,27.25,FB
94,2013-04-12,28.00,27.40,27.40,28.00,27.24,FB
95,2013-04-15,27.16,26.52,26.52,27.48,26.360001,FB
96,2013-04-16,26.809999,26.92,26.92,27.110001,26.40,FB
97,2013-04-17,26.65,26.629999,26.629999,27.200001,26.389999,FB
98,2013-04-18,26.82,25.690001,25.690001,26.82,25.15,FB
99,2013-04-19,25.620001,25.73,25.73,25.959999,25.33,FB
100,2013-04-22,25.809999,25.969999,25.969999,26.360001,25.700001,FB
101,2013-04-23,26.219999,25.98,25.98,26.33,25.77,FB
102,2013-04-24,25.93,26.110001,26.110001,26.40,25.799999,FB
103,2013-04-25,26.07,26.139999,26.139999,26.40,26.00,FB
104,2013-04-26,26.60,26.85,26.85,27.620001,26.60,FB
105,2013-04-29,27.16,26.98,26.98,27.41,26.860001,FB
106,2013-04-30,27.129999,27.77,27.77,27.85,27.01,FB
107,2013-05-01,27.85,27.43,27.43,27.92,27.309999,FB
108,2013-05-02,28.01,28.969999,28.969999,29.02,27.98,FB
109,2013-05-03,29.040001,28.309999,28.309999,29.07,28.15,FB
110,2013-05-06,28.33,27.57,27.57,28.459999,27.48,FB
111,2013-05-07,27.549999,26.889999,26.889999,27.85,26.85,FB
112,2013-05-08,26.879999,27.120001,27.120001,27.299999,26.65,FB
113,2013-05-09,27.08,27.040001,27.040001,27.549999,26.85,FB
114,2013-05-10,27.139999,26.68,26.68,27.299999,26.57,FB
115,2013-05-13,26.60,26.82,26.82,27.33,26.530001,FB
116,2013-05-14,26.889999,27.07,27.07,27.280001,26.82,FB
117,2013-05-15,26.92,26.60,26.60,26.99,26.40,FB
