,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,116.300003,116.300003,2016-10-11,118.690002,116.199997,117.699997,AAPL,63889900
1,116.050003,116.050003,2016-10-10,116.75,114.720001,115.019997,AAPL,36236000
2,114.059998,114.059998,2016-10-07,114.559998,113.510002,114.309998,AAPL,24358400
3,113.889999,113.889999,2016-10-06,114.339996,113.129997,113.699997,AAPL,28779300
4,113.050003,113.050003,2016-10-05,113.660004,112.690002,113.400002,AAPL,21453100
5,113.00,113.00,2016-10-04,114.309998,112.629997,113.059998,AAPL,29736800
6,112.519997,112.519997,2016-10-03,113.050003,112.279999,112.709999,AAPL,21701800
7,113.050003,113.050003,2016-09-30,113.370003,111.800003,112.459999,AAPL,36379100
8,112.18,112.18,2016-09-29,113.800003,111.800003,113.160004,AAPL,35887000
9,113.949997,113.949997,2016-09-28,114.639999,113.43,113.690002,AAPL,29641100
10,113.089996,113.089996,2016-09-27,113.18,112.339996,113.00,AAPL,24607400
11,112.879997,112.879997,2016-09-26,113.389999,111.550003,111.639999,AAPL,29869400
12,112.709999,112.709999,2016-09-23,114.790001,111.550003,114.419998,AAPL,52481200
13,114.620003,114.620003,2016-09-22,114.940002,114.00,114.349998,AAPL,31074000
14,113.550003,113.550003,2016-09-21,113.989998,112.440002,113.849998,AAPL,36003200
15,113.57,113.57,2016-09-20,114.120003,112.510002,113.050003,AAPL,34514300
16,113.580002,113.580002,2016-09-19,116.18,113.25,115.190002,AAPL,47023000
17,114.919998,114.919998,2016-09-16,116.129997,114.040001,115.120003,AAPL,79886900
18,115.57,115.57,2016-09-15,115.730003,113.489998,113.860001,AAPL,89983600
19,111.769997,111.769997,2016-09-14,113.029999,108.599998,108.730003,AAPL,110888700
20,107.949997,107.949997,2016-09-13,108.790001,107.239998,107.510002,AAPL,62176200
21,105.440002,105.440002,2016-09-12,105.720001,102.529999,102.650002,AAPL,45292800
22,103.129997,103.129997,2016-09-09,105.720001,103.129997,104.639999,AAPL,46557000
23,105.519997,105.519997,2016-09-08,107.269997,105.239998,107.25,AAPL,53002000
24,108.360001,108.360001,2016-09-07,108.760002,107.07,107.830002,AAPL,42364300
25,107.699997,107.699997,2016-09-06,108.300003,107.510002,107.900002,AAPL,26880400
26,107.730003,107.730003,2016-09-02,108.00,106.82,107.699997,AAPL,26802500
27,106.730003,106.730003,2016-09-01,106.800003,105.620003,106.139999,AAPL,26701500
28,106.099998,106.099998,2016-08-31,106.57,105.639999,105.660004,AAPL,29662400
29,106.00,106.00,2016-08-30,106.50,105.50,105.800003,AAPL,24863900
30,106.82,106.82,2016-08-29,107.440002,106.290001,106.620003,AAPL,24970300
31,106.940002,106.940002,2016-08-26,107.949997,106.309998,107.410004,AAPL,27766300
32,107.57,107.57,2016-08-25,107.879997,106.68,107.389999,AAPL,25086200
33,108.029999,108.029999,2016-08-24,108.75,107.68,108.57,AAPL,23675100
34,108.849998,108.849998,2016-08-23,109.32,108.529999,108.589996,AAPL,21257700
35,108.510002,108.510002,2016-08-22,109.099998,107.849998,108.860001,AAPL,25820200
36,109.360001,109.360001,2016-08-19,109.690002,108.360001,108.769997,AAPL,25368100
37,109.080002,109.080002,2016-08-18,109.599998,109.019997,109.230003,AAPL,21984700
38,109.220001,109.220001,2016-08-17,109.370003,108.339996,109.099998,AAPL,25356000
39,109.379997,109.379997,2016-08-16,110.230003,109.209999,109.629997,AAPL,33794400
40,109.480003,109.480003,2016-08-15,109.540001,108.080002,108.139999,AAPL,25868200
41,108.18,108.18,2016-08-12,108.440002,107.779999,107.779999,AAPL,18660400
42,107.93,107.93,2016-08-11,108.93,107.849998,108.519997,AAPL,27484500
43,108.00,108.00,2016-08-10,108.900002,107.760002,108.709999,AAPL,24008500
44,108.809998,108.809998,2016-08-09,108.940002,108.010002,108.230003,AAPL,26315200
45,108.370003,108.370003,2016-08-08,108.370003,107.160004,107.519997,AAPL,28037200
46,107.480003,107.480003,2016-08-05,107.650002,106.18,106.269997,AAPL,40553400
47,105.870003,105.870003,2016-08-04,106.00,105.279999,105.580002,AAPL,27408700
48,105.220002,105.790001,2016-08-03,105.839996,104.769997,104.809998,AAPL,30202600
49,103.917063,104.480003,2016-08-02,106.07,104.00,106.050003,AAPL,33816600
50,105.478603,106.050003,2016-08-01,106.150002,104.410004,104.410004,AAPL,38167900
51,103.648513,104.209999,2016-07-29,104.550003,103.68,104.190002,AAPL,27733700
52,103.77781,104.339996,2016-07-28,104.449997,102.82,102.830002,AAPL,39869800
53,102.3953,102.949997,2016-07-27,104.349998,102.75,104.269997,AAPL,92344800
54,96.149138,96.669998,2016-07-26,97.970001,96.419998,96.82,AAPL,56239800
55,96.815526,97.339996,2016-07-25,98.839996,96.919998,98.25,AAPL,40382900
56,98.128421,98.660004,2016-07-22,99.300003,98.309998,99.260002,AAPL,28313700
57,98.894269,99.43,2016-07-21,101.00,99.129997,99.830002,AAPL,32702000
58,99.421412,99.959999,2016-07-20,100.459999,99.739998,100.00,AAPL,26276000
59,99.331901,99.870003,2016-07-19,100.00,99.339996,99.559998,AAPL,23779900
60,99.292116,99.830002,2016-07-18,100.129997,98.599998,98.699997,AAPL,36493900
61,98.24777,98.779999,2016-07-15,99.300003,98.50,98.919998,AAPL,30137000
62,98.257718,98.790001,2016-07-14,98.989998,97.32,97.389999,AAPL,38919000
63,96.348065,96.870003,2016-07-13,97.669998,96.839996,97.410004,AAPL,25892200
64,96.895097,97.419998,2016-07-12,97.699997,97.120003,97.169998,AAPL,24167500
65,96.457473,96.980003,2016-07-11,97.650002,96.730003,96.75,AAPL,23794900
66,96.159086,96.68,2016-07-08,96.889999,96.050003,96.489998,AAPL,28912100
67,95.423076,95.940002,2016-07-07,96.50,95.620003,95.699997,AAPL,25139600
68,95.015281,95.529999,2016-07-06,95.660004,94.370003,94.599998,AAPL,30949100
69,94.47819,94.989998,2016-07-05,95.400002,94.459999,95.389999,AAPL,27705200
70,95.373342,95.889999,2016-07-01,96.470001,95.330002,95.489998,AAPL,26026500
71,95.084904,95.599998,2016-06-30,95.769997,94.300003,94.440002,AAPL,35836400
72,93.891372,94.400002,2016-06-29,94.550003,93.629997,93.970001,AAPL,36531000
73,93.085731,93.589996,2016-06-28,93.660004,92.139999,92.900002,AAPL,40444900
74,91.544087,92.040001,2016-06-27,93.050003,91.50,93.00,AAPL,45489600
75,92.89676,93.400002,2016-06-24,94.660004,92.650002,92.910004,AAPL,75311400
76,95.58221,96.099998,2016-06-23,96.290001,95.25,95.940002,AAPL,32240200
77,95.035178,95.550003,2016-06-22,96.889999,95.349998,96.25,AAPL,29219100
78,95.393239,95.910004,2016-06-21,96.349998,94.68,94.940002,AAPL,35546400
79,94.587598,95.099998,2016-06-20,96.57,95.029999,96.00,AAPL,34411900
80,94.816362,95.330002,2016-06-17,96.650002,95.300003,96.620003,AAPL,61008200
81,97.024402,97.550003,2016-06-16,97.75,96.07,96.449997,AAPL,31326800
82,96.616607,97.139999,2016-06-15,98.410004,97.029999,97.82,AAPL,29445200
83,96.934883,97.459999,2016-06-14,98.480003,96.75,97.32,AAPL,31931900
84,96.815526,97.339996,2016-06-13,99.120003,97.099998,98.690002,AAPL,38020500
85,98.297504,98.830002,2016-06-10,99.349998,98.480003,98.529999,AAPL,31712900
