,Date,Open,Close,Adj_Close,High,Low,Symbol
0,2012-11-26,666.440018,661.150025,330.905919,667.000005,659.020016,GOOGL
1,2012-11-27,660.169988,670.710036,335.690709,674.999992,657.99998,GOOGL
2,2012-11-28,668.00998,683.670025,342.177189,684.909994,663.890019,GOOGL
3,2012-11-29,687.779985,691.890007,346.291295,693.900019,682.000004,GOOGL
4,2012-11-30,691.310021,698.370032,349.53455,699.220011,685.690036,GOOGL
5,2012-12-03,702.239998,695.249986,347.972966,705.890031,694.110014,GOOGL
6,2012-12-04,694.999992,691.030028,345.860875,695.50998,685.700036,GOOGL
7,2012-12-05,692.150001,687.819984,344.254246,694.500004,682.329996,GOOGL
8,2012-12-06,687.58999,691.130025,345.910924,695.610038,684.510004,GOOGL
9,2012-12-07,694.999992,684.210011,342.447453,696.880007,682.419994,GOOGL
10,2012-12-10,685.389983,685.419982,343.053044,691.650013,683.790022,GOOGL
11,2012-12-11,689.999992,696.880007,348.788792,701.920006,687.719987,GOOGL
12,2012-12-12,699.230011,697.55999,349.129124,703.510028,693.480029,GOOGL
13,2012-12-13,715.92003,702.699987,351.701695,716.470017,699.550003,GOOGL
14,2012-12-14,699.170012,701.960005,351.331334,707.819984,698.43003,GOOGL
15,2012-12-17,705.49998,720.780034,360.750768,721.920006,704.020016,GOOGL
16,2012-12-18,716.600014,721.070027,360.895909,729.100014,715.049991,GOOGL
17,2012-12-19,720.710035,720.109989,360.41541,722.999979,716.680012,GOOGL
18,2012-12-20,723.260034,722.359995,361.541539,724.65,716.970005,GOOGL
19,2012-12-21,713.970017,715.630037,358.173192,718.82002,710.519979,GOOGL
20,2012-12-24,714.510004,709.500004,355.105107,715.179987,707.469993,GOOGL
21,2012-12-26,708.070039,708.870019,354.789799,712.879983,702.409994,GOOGL
22,2012-12-27,707.140001,706.290021,353.498509,708.84002,698.610026,GOOGL
23,2012-12-28,701.690012,700.009992,350.355351,706.910006,700.009992,GOOGL
24,2012-12-31,699.999992,707.379995,354.044041,710.570039,696.000029,GOOGL
25,2013-01-02,719.420006,723.250034,361.987004,727.000004,716.550015,GOOGL
26,2013-01-03,724.929993,723.670024,362.197209,731.930005,720.720035,GOOGL
27,2013-01-04,729.340008,737.96998,369.354344,741.470017,727.679987,GOOGL
28,2013-01-07,735.449981,734.749998,367.742742,739.380007,730.580038,GOOGL
29,2013-01-08,735.540039,733.300033,367.017034,736.300021,724.430006,GOOGL
30,2013-01-09,732.269997,738.120037,369.429448,738.350032,728.600026,GOOGL
31,2013-01-10,742.829983,741.480016,371.111119,744.999991,733.500028,GOOGL
32,2013-01-11,742.000004,739.989992,370.365361,742.429993,736.300021,GOOGL
33,2013-01-14,737.000004,723.250034,361.987004,742.199999,722.349995,GOOGL
34,2013-01-15,719.330008,724.929993,362.827825,734.999992,712.100002,GOOGL
