,Date,Open,Close,Adj_Close,High,Low,Symbol
0,2016-11-14,107.709999,105.709999,105.709999,107.809998,104.080002,AAPL
1,2016-11-11,107.120003,108.43,108.43,108.870003,106.550003,AAPL
2,2016-11-10,111.089996,107.790001,107.790001,111.089996,105.830002,AAPL
3,2016-11-09,109.879997,110.879997,110.879997,111.32,108.050003,AAPL
4,2016-11-08,110.309998,111.059998,111.059998,111.720001,109.699997,AAPL
5,2016-11-07,110.080002,110.410004,110.410004,110.510002,109.459999,AAPL
6,2016-11-04,108.529999,108.839996,108.839996,110.25,108.110001,AAPL
7,2016-11-03,110.980003,109.830002,109.830002,111.459999,109.550003,AAPL
8,2016-11-02,111.400002,111.589996,111.019995,112.349998,111.230003,AAPL
9,2016-11-01,113.459999,111.489998,110.920507,113.769997,110.529999,AAPL
10,2016-10-31,113.650002,113.540001,112.960039,114.230003,113.199997,AAPL
11,2016-10-28,113.870003,113.720001,113.13912,115.209999,113.449997,AAPL
12,2016-10-27,115.389999,114.480003,113.89524,115.860001,114.099998,AAPL
13,2016-10-26,114.309998,115.589996,114.999563,115.699997,113.309998,AAPL
14,2016-10-25,117.949997,118.25,117.645979,118.360001,117.309998,AAPL
15,2016-10-24,117.099998,117.650002,117.049045,117.739998,117.00,AAPL
16,2016-10-21,116.809998,116.599998,116.004406,116.910004,116.279999,AAPL
17,2016-10-20,116.860001,117.059998,116.462055,117.379997,116.330002,AAPL
18,2016-10-19,117.25,117.120003,116.521754,117.760002,113.800003,AAPL
19,2016-10-18,118.18,117.470001,116.869965,118.209999,117.449997,AAPL
20,2016-10-17,117.330002,117.550003,116.949558,117.839996,116.779999,AAPL
21,2016-10-14,117.879997,117.629997,117.029143,118.169998,117.129997,AAPL
22,2016-10-13,116.790001,116.980003,116.38247,117.440002,115.720001,AAPL
23,2016-10-12,117.349998,117.339996,116.740624,117.980003,116.75,AAPL
24,2016-10-11,117.699997,116.300003,115.705943,118.690002,116.199997,AAPL
25,2016-10-10,115.019997,116.050003,115.45722,116.75,114.720001,AAPL
26,2016-10-07,114.309998,114.059998,113.477379,114.559998,113.510002,AAPL
27,2016-10-06,113.699997,113.889999,113.308249,114.339996,113.129997,AAPL
28,2016-10-05,113.400002,113.050003,112.472544,113.660004,112.690002,AAPL
29,2016-10-04,113.059998,113.00,112.422796,114.309998,112.629997,AAPL
30,2016-10-03,112.709999,112.519997,111.945245,113.050003,112.279999,AAPL
31,2016-09-30,112.459999,113.050003,112.472544,113.370003,111.800003,AAPL
32,2016-09-29,113.160004,112.18,111.606985,113.800003,111.800003,AAPL
33,2016-09-28,113.690002,113.949997,113.36794,114.639999,113.43,AAPL
34,2016-09-27,113.00,113.089996,112.512333,113.18,112.339996,AAPL
35,2016-09-26,111.639999,112.879997,112.303406,113.389999,111.550003,AAPL
36,2016-09-23,114.419998,112.709999,112.134277,114.790001,111.550003,AAPL
37,2016-09-22,114.349998,114.620003,114.034524,114.940002,114.00,AAPL
38,2016-09-21,113.849998,113.550003,112.96999,113.989998,112.440002,AAPL
39,2016-09-20,113.050003,113.57,112.989884,114.120003,112.510002,AAPL
40,2016-09-19,115.190002,113.580002,112.999835,116.18,113.25,AAPL
41,2016-09-16,115.120003,114.919998,114.332987,116.129997,114.040001,AAPL
42,2016-09-15,113.860001,115.57,114.979668,115.730003,113.489998,AAPL
43,2016-09-14,108.730003,111.769997,111.199076,113.029999,108.599998,AAPL
44,2016-09-13,107.510002,107.949997,107.398588,108.790001,107.239998,AAPL
45,2016-09-12,102.650002,105.440002,104.901415,105.720001,102.529999,AAPL
46,2016-09-09,104.639999,103.129997,102.603209,105.720001,103.129997,AAPL
47,2016-09-08,107.25,105.519997,104.981001,107.269997,105.239998,AAPL
48,2016-09-07,107.830002,108.360001,107.806498,108.760002,107.07,AAPL
49,2016-09-06,107.900002,107.699997,107.149865,108.300003,107.510002,AAPL
50,2016-09-02,107.699997,107.730003,107.179719,108.00,106.82,AAPL
51,2016-09-01,106.139999,106.730003,106.184827,106.800003,105.620003,AAPL
52,2016-08-31,105.660004,106.099998,105.55804,106.57,105.639999,AAPL
53,2016-08-30,105.800003,106.00,105.458552,106.50,105.50,AAPL
54,2016-08-29,106.620003,106.82,106.274363,107.440002,106.290001,AAPL
55,2016-08-26,107.410004,106.940002,106.393753,107.949997,106.309998,AAPL
56,2016-08-25,107.389999,107.57,107.020532,107.879997,106.68,AAPL
57,2016-08-24,108.57,108.029999,107.478182,108.75,107.68,AAPL
58,2016-08-23,108.589996,108.849998,108.293993,109.32,108.529999,AAPL
59,2016-08-22,108.860001,108.510002,107.955733,109.099998,107.849998,AAPL
60,2016-08-19,108.769997,109.360001,108.80139,109.690002,108.360001,AAPL
61,2016-08-18,109.230003,109.080002,108.522821,109.599998,109.019997,AAPL
62,2016-08-17,109.099998,109.220001,108.662106,109.370003,108.339996,AAPL
63,2016-08-16,109.629997,109.379997,108.821284,110.230003,109.209999,AAPL
64,2016-08-15,108.139999,109.480003,108.92078,109.540001,108.080002,AAPL
65,2016-08-12,107.779999,108.18,107.627417,108.440002,107.779999,AAPL
66,2016-08-11,108.519997,107.93,107.378694,108.93,107.849998,AAPL
67,2016-08-10,108.709999,108.00,107.448336,108.900002,107.760002,AAPL
68,2016-08-09,108.230003,108.809998,108.254196,108.940002,108.010002,AAPL
69,2016-08-08,107.519997,108.370003,107.816449,108.370003,107.160004,AAPL
70,2016-08-05,106.269997,107.480003,106.930996,107.650002,106.18,AAPL
71,2016-08-04,105.580002,105.870003,105.329219,106.00,105.279999,AAPL
72,2016-08-03,104.809998,105.790001,104.68254,105.839996,104.769997,AAPL
73,2016-08-02,106.050003,104.480003,103.386256,106.07,104.00,AAPL
74,2016-08-01,104.410004,106.050003,104.93982,106.150002,104.410004,AAPL
75,2016-07-29,104.190002,104.209999,103.119078,104.550003,103.68,AAPL
76,2016-07-28,102.830002,104.339996,103.247715,104.449997,102.82,AAPL
77,2016-07-27,104.269997,102.949997,101.872267,104.349998,102.75,AAPL
78,2016-07-26,96.82,96.669998,95.65801,97.970001,96.419998,AAPL
79,2016-07-25,98.25,97.339996,96.320994,98.839996,96.919998,AAPL
80,2016-07-22,99.260002,98.660004,97.627183,99.300003,98.309998,AAPL
81,2016-07-21,99.830002,99.43,98.389119,101.00,99.129997,AAPL
82,2016-07-20,100.00,99.959999,98.91357,100.459999,99.739998,AAPL
83,2016-07-19,99.559998,99.870003,98.824515,100.00,99.339996,AAPL
84,2016-07-18,98.699997,99.830002,98.784933,100.129997,98.599998,AAPL
85,2016-07-15,98.919998,98.779999,97.745922,99.300003,98.50,AAPL
86,2016-07-14,97.389999,98.790001,97.755819,98.989998,97.32,AAPL
87,2016-07-13,97.410004,96.870003,95.855921,97.669998,96.839996,AAPL
88,2016-07-12,97.169998,97.419998,96.400159,97.699997,97.120003,AAPL
89,2016-07-11,96.75,96.980003,95.96477,97.650002,96.730003,AAPL
90,2016-07-08,96.489998,96.68,95.667907,96.889999,96.050003,AAPL
91,2016-07-07,95.699997,95.940002,94.935656,96.50,95.620003,AAPL
92,2016-07-06,94.599998,95.529999,94.529945,95.660004,94.370003,AAPL
93,2016-07-05,95.389999,94.989998,93.995597,95.400002,94.459999,AAPL
94,2016-07-01,95.489998,95.889999,94.886177,96.470001,95.330002,AAPL
95,2016-06-30,94.440002,95.599998,94.599212,95.769997,94.300003,AAPL
96,2016-06-29,93.970001,94.400002,93.411777,94.550003,93.629997,AAPL
97,2016-06-28,92.900002,93.589996,92.610251,93.660004,92.139999,AAPL
98,2016-06-27,93.00,92.040001,91.076482,93.050003,91.50,AAPL
99,2016-06-24,92.910004,93.400002,92.422245,94.660004,92.650002,AAPL
100,2016-06-23,95.940002,96.099998,95.093977,96.290001,95.25,AAPL
101,2016-06-22,96.25,95.550003,94.549739,96.889999,95.349998,AAPL
102,2016-06-21,94.940002,95.910004,94.905971,96.349998,94.68,AAPL
103,2016-06-20,96.00,95.099998,94.104446,96.57,95.029999,AAPL
104,2016-06-17,96.620003,95.330002,94.332041,96.650002,95.300003,AAPL
105,2016-06-16,96.449997,97.550003,96.528803,97.75,96.07,AAPL
106,2016-06-15,97.82,97.139999,96.123091,98.410004,97.029999,AAPL
107,2016-06-14,97.32,97.459999,96.439741,98.480003,96.75,AAPL
108,2016-06-13,98.690002,97.339996,96.320994,99.120003,97.099998,AAPL
109,2016-06-10,98.529999,98.830002,97.795402,99.349998,98.480003,AAPL
110,2016-06-09,98.50,99.650002,98.606817,99.989998,98.459999,AAPL
111,2016-06-08,99.019997,98.940002,97.904251,99.559998,98.68,AAPL
112,2016-06-07,99.25,99.029999,97.993305,99.870003,98.959999,AAPL
113,2016-06-06,97.989998,98.629997,97.597491,101.889999,97.550003,AAPL
114,2016-06-03,97.790001,97.919998,96.894924,98.269997,97.449997,AAPL
115,2016-06-02,97.599998,97.720001,96.697021,97.839996,96.629997,AAPL
116,2016-06-01,99.019997,98.459999,97.429272,99.540001,98.330002,AAPL
117,2016-05-31,99.599998,99.860001,98.814618,100.400002,98.82,AAPL
118,2016-05-27,99.440002,100.349998,99.299486,100.470001,99.25,AAPL
119,2016-05-26,99.68,100.410004,99.358863,100.730003,98.639999,AAPL
120,2016-05-25,98.669998,99.620003,98.577132,99.739998,98.110001,AAPL
121,2016-05-24,97.220001,97.900002,96.875137,98.089996,96.839996,AAPL
122,2016-05-23,95.870003,96.43,95.420524,97.190002,95.669998,AAPL
123,2016-05-20,94.639999,95.220001,94.223192,95.43,94.519997,AAPL
124,2016-05-19,94.639999,94.199997,93.213866,94.639999,93.57,AAPL
125,2016-05-18,94.160004,94.559998,93.570098,95.209999,93.889999,AAPL
126,2016-05-17,94.550003,93.489998,92.511299,94.699997,93.010002,AAPL
127,2016-05-16,92.389999,93.879997,92.897216,94.389999,91.650002,AAPL
128,2016-05-13,90.00,90.519997,89.57239,91.669998,90.00,AAPL
129,2016-05-12,92.720001,90.339996,89.394274,92.779999,89.470001,AAPL
130,2016-05-11,93.480003,92.510002,91.541563,93.57,92.459999,AAPL
131,2016-05-10,93.330002,93.419998,92.442033,93.57,92.110001,AAPL
132,2016-05-09,93.00,92.790001,91.81863,93.769997,92.589996,AAPL
133,2016-05-06,93.370003,92.720001,91.749363,93.449997,91.849998,AAPL
134,2016-05-05,94.00,93.239998,92.263917,94.07,92.68,AAPL
135,2016-05-04,95.199997,94.190002,92.639944,95.900002,93.82,AAPL
136,2016-05-03,94.199997,95.18,93.613649,95.739998,93.68,AAPL
137,2016-05-02,93.970001,93.639999,92.098992,94.080002,92.400002,AAPL
138,2016-04-29,93.989998,93.739998,92.197345,94.720001,92.510002,AAPL
139,2016-04-28,97.610001,94.830002,93.269411,97.879997,94.25,AAPL
140,2016-04-27,96.00,97.82,96.210203,98.709999,95.68,AAPL
141,2016-04-26,103.910004,104.349998,102.632739,105.300003,103.910004,AAPL
142,2016-04-25,105.00,105.080002,103.350729,105.650002,104.510002,AAPL
