,Date,Open,Close,Adj_Close,High,Low,Symbol
476,2014-12-24,2.63,2.65,2.65,2.70,2.63,AMD
477,2014-12-23,2.69,2.67,2.67,2.72,2.66,AMD
478,2014-12-22,2.55,2.66,2.66,2.68,2.52,AMD
479,2014-12-19,2.53,2.57,2.57,2.57,2.51,AMD
480,2014-12-18,2.58,2.55,2.55,2.59,2.54,AMD
481,2014-12-17,2.50,2.55,2.55,2.57,2.46,AMD
482,2014-12-16,2.44,2.50,2.50,2.53,2.42,AMD
483,2014-12-15,2.52,2.47,2.47,2.60,2.46,AMD
484,2014-12-12,2.46,2.52,2.52,2.55,2.35,AMD
485,2014-12-11,2.51,2.49,2.49,2.54,2.46,AMD
486,2014-12-10,2.58,2.48,2.48,2.58,2.46,AMD
487,2014-12-09,2.55,2.59,2.59,2.59,2.49,AMD
488,2014-12-08,2.65,2.58,2.58,2.68,2.52,AMD
489,2014-12-05,2.69,2.66,2.66,2.70,2.66,AMD
490,2014-12-04,2.75,2.69,2.69,2.75,2.66,AMD
491,2014-12-03,2.71,2.74,2.74,2.82,2.69,AMD
492,2014-12-02,2.69,2.68,2.68,2.71,2.61,AMD
493,2014-12-01,2.77,2.67,2.67,2.79,2.64,AMD
494,2014-11-28,2.85,2.79,2.79,2.85,2.77,AMD
495,2014-11-26,2.81,2.84,2.84,2.84,2.80,AMD
496,2014-11-25,2.84,2.83,2.83,2.86,2.76,AMD
497,2014-11-24,2.80,2.83,2.83,2.85,2.80,AMD
498,2014-11-21,2.72,2.77,2.77,2.77,2.71,AMD
499,2014-11-20,2.60,2.69,2.69,2.72,2.59,AMD
500,2014-11-19,2.68,2.63,2.63,2.68,2.61,AMD
501,2014-11-18,2.69,2.65,2.65,2.73,2.63,AMD
502,2014-11-17,2.62,2.67,2.67,2.69,2.61,AMD
503,2014-11-14,2.68,2.61,2.61,2.70,2.61,AMD
504,2014-11-13,2.71,2.66,2.66,2.74,2.65,AMD
505,2014-11-12,2.73,2.71,2.71,2.75,2.65,AMD
506,2014-11-11,2.78,2.73,2.73,2.79,2.72,AMD
507,2014-11-10,2.78,2.76,2.76,2.81,2.75,AMD
508,2014-11-07,2.77,2.78,2.78,2.80,2.76,AMD
509,2014-11-06,2.78,2.76,2.76,2.80,2.75,AMD
510,2014-11-05,2.85,2.80,2.80,2.87,2.77,AMD
511,2014-11-04,2.90,2.83,2.83,2.91,2.75,AMD
512,2014-11-03,2.81,2.87,2.87,2.90,2.81,AMD
513,2014-10-31,2.79,2.80,2.80,2.83,2.75,AMD
514,2014-10-30,2.79,2.75,2.75,2.79,2.70,AMD
515,2014-10-29,2.75,2.77,2.77,2.81,2.73,AMD
516,2014-10-28,2.69,2.72,2.72,2.77,2.67,AMD
517,2014-10-27,2.68,2.66,2.66,2.71,2.65,AMD
518,2014-10-24,2.69,2.68,2.68,2.73,2.67,AMD
519,2014-10-23,2.68,2.69,2.69,2.71,2.65,AMD
520,2014-10-22,2.79,2.64,2.64,2.80,2.64,AMD
521,2014-10-21,2.70,2.77,2.77,2.78,2.68,AMD
522,2014-10-20,2.79,2.67,2.67,2.80,2.60,AMD
523,2014-10-17,2.67,2.72,2.72,2.86,2.66,AMD
524,2014-10-16,2.56,2.64,2.64,2.72,2.54,AMD
525,2014-10-15,2.62,2.61,2.61,2.71,2.54,AMD
526,2014-10-14,2.61,2.62,2.62,2.75,2.60,AMD
527,2014-10-13,2.78,2.74,2.74,2.85,2.73,AMD
528,2014-10-10,2.95,2.72,2.72,2.95,2.71,AMD
529,2014-10-09,3.03,2.95,2.95,3.20,2.94,AMD
530,2014-10-08,3.30,3.28,3.28,3.31,3.18,AMD
