,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,809.570007,809.570007,2016-10-11,819.859985,807.369995,814.169983,GOOGL,1717200
1,814.169983,814.169983,2016-10-10,817.380005,802.23999,803.929993,GOOGL,1488500
2,800.710022,800.710022,2016-10-07,805.940002,796.820007,805.929993,GOOGL,1163100
3,803.080017,803.080017,2016-10-06,806.950012,800.51001,804.080017,GOOGL,1097800
4,801.22998,801.22998,2016-10-05,808.50,800.710022,806.00,GOOGL,1208200
5,802.789978,802.789978,2016-10-04,806.50,799.669983,805.00,GOOGL,1254200
6,800.380005,800.380005,2016-10-03,803.539978,796.22998,802.549988,GOOGL,1486100
7,804.059998,804.059998,2016-09-30,808.090027,801.50,803.599976,GOOGL,1626700
8,802.640015,802.640015,2016-09-29,813.909973,800.859985,807.22998,GOOGL,1348200
9,810.059998,810.059998,2016-09-28,810.25,802.780029,804.080017,GOOGL,1468800
10,810.72998,810.72998,2016-09-27,813.48999,801.830017,801.830017,GOOGL,1353900
11,802.650024,802.650024,2016-09-26,810.080017,800.450012,809.820007,GOOGL,1426900
12,814.960022,814.960022,2016-09-23,817.00,812.72998,815.140015,GOOGL,1407400
13,815.950012,815.950012,2016-09-22,819.059998,807.710022,810.00,GOOGL,1751800
14,805.030029,805.030029,2016-09-21,805.909973,796.030029,801.26001,GOOGL,1342200
15,799.780029,799.780029,2016-09-20,802.75,798.26001,800.00,GOOGL,1049200
16,795.390015,795.390015,2016-09-19,803.98999,793.559998,801.109985,GOOGL,1146700
17,797.969971,797.969971,2016-09-16,799.02002,793.619995,799.02002,GOOGL,2125200
18,801.22998,801.22998,2016-09-15,803.650024,788.659973,790.01001,GOOGL,1557200
19,790.460022,790.460022,2016-09-14,796.330017,787.530029,787.530029,GOOGL,1292100
20,788.719971,788.719971,2016-09-13,795.789978,784.330017,794.01001,GOOGL,1801000
21,798.820007,798.820007,2016-09-12,800.169983,783.50,784.52002,GOOGL,1848200
22,788.47998,788.47998,2016-09-09,801.75,788.049988,798.77002,GOOGL,1858500
23,802.840027,802.840027,2016-09-08,808.419983,801.01001,805.219971,GOOGL,1175200
24,807.98999,807.98999,2016-09-07,810.599976,803.719971,807.929993,GOOGL,1145300
25,808.02002,808.02002,2016-09-06,810.890015,795.429993,798.390015,GOOGL,1983000
26,796.869995,796.869995,2016-09-02,797.099976,793.26001,795.27002,GOOGL,1347400
27,791.400024,791.400024,2016-09-01,792.890015,786.330017,791.97998,GOOGL,1302000
28,789.849976,789.849976,2016-08-31,791.570007,787.200012,789.599976,GOOGL,1066300
29,791.919983,791.919983,2016-08-30,798.00,789.469971,792.880005,GOOGL,1166400
30,795.820007,795.820007,2016-08-29,798.52002,790.320007,793.049988,GOOGL,766500
31,793.219971,793.219971,2016-08-26,799.400024,789.409973,792.48999,GOOGL,1243600
32,791.299988,791.299988,2016-08-25,794.719971,787.22998,792.00,GOOGL,1196400
33,793.599976,793.599976,2016-08-24,798.460022,790.76001,796.859985,GOOGL,1283600
34,796.590027,796.590027,2016-08-23,801.00,795.98999,800.47998,GOOGL,913500
35,796.950012,796.950012,2016-08-22,799.299988,794.330017,798.51001,GOOGL,852800
36,799.650024,799.650024,2016-08-19,801.22998,796.880005,799.789978,GOOGL,1094400
