,Adj_Close,Close,Date,High,Low,Open,Symbol,Volume
0,200.100006,200.100006,2016-10-11,202.199997,198.309998,201.850006,TSLA,2307500
1,200.949997,200.949997,2016-10-10,204.139999,199.660004,201.350006,TSLA,3303100
2,196.610001,196.610001,2016-10-07,201.320007,195.800003,201.00,TSLA,3487300
3,201.00,201.00,2016-10-06,204.210007,200.210007,202.460007,TSLA,4697000
4,208.460007,208.460007,2016-10-05,213.149994,208.119995,212.240005,TSLA,1871900
5,211.410004,211.410004,2016-10-04,213.320007,208.820007,213.100006,TSLA,3535400
6,213.699997,213.699997,2016-10-03,215.669998,208.25,212.300003,TSLA,5982700
7,204.029999,204.029999,2016-09-30,204.979996,199.550003,202.210007,TSLA,2579500
8,200.699997,200.699997,2016-09-29,207.330002,200.580002,205.600006,TSLA,2713600
9,206.270004,206.270004,2016-09-28,208.25,205.259995,207.509995,TSLA,2047800
10,205.809998,205.809998,2016-09-27,209.979996,204.610001,209.649994,TSLA,3367000
11,208.990005,208.990005,2016-09-26,211.00,206.50,206.50,TSLA,2389800
12,207.449997,207.449997,2016-09-23,210.179993,205.669998,205.990005,TSLA,2895300
13,206.429993,206.429993,2016-09-22,207.279999,203.00,206.399994,TSLA,2381500
14,205.220001,205.220001,2016-09-21,207.00,201.559998,206.369995,TSLA,2629200
15,204.639999,204.639999,2016-09-20,207.75,203.910004,206.850006,TSLA,2408500
16,206.339996,206.339996,2016-09-19,209.429993,205.00,207.00,TSLA,2297000
17,205.399994,205.399994,2016-09-16,205.699997,199.00,200.419998,TSLA,3079900
18,200.419998,200.419998,2016-09-15,202.520004,196.399994,196.490005,TSLA,3077200
19,196.410004,196.410004,2016-09-14,197.919998,194.860001,195.75,TSLA,2254500
20,196.050003,196.050003,2016-09-13,198.490005,193.449997,197.059998,TSLA,3571200
21,198.300003,198.300003,2016-09-12,201.369995,194.100006,195.00,TSLA,3710900
22,194.470001,194.470001,2016-09-09,199.919998,193.699997,199.089996,TSLA,3742900
23,197.360001,197.360001,2016-09-08,199.889999,196.360001,199.550003,TSLA,3370000
24,201.710007,201.710007,2016-09-07,206.50,200.710007,205.50,TSLA,3636900
25,202.830002,202.830002,2016-09-06,203.25,199.00,199.020004,TSLA,4383100
26,197.779999,197.779999,2016-09-02,203.199997,196.199997,202.330002,TSLA,5962700
27,200.770004,200.770004,2016-09-01,211.100006,200.50,209.009995,TSLA,7925100
28,212.009995,212.009995,2016-08-31,212.600006,208.649994,210.429993,TSLA,3269400
29,211.339996,211.339996,2016-08-30,216.110001,210.520004,216.110001,TSLA,3161200
30,215.199997,215.199997,2016-08-29,220.399994,215.00,220.149994,TSLA,3257100
31,219.990005,219.990005,2016-08-26,222.860001,218.820007,222.139999,TSLA,2225100
32,220.960007,220.960007,2016-08-25,223.800003,220.770004,223.110001,TSLA,1756800
33,222.619995,222.619995,2016-08-24,227.149994,222.220001,227.050003,TSLA,2564100
34,224.839996,224.839996,2016-08-23,228.490005,222.800003,224.320007,TSLA,4745400
35,222.929993,222.929993,2016-08-22,225.110001,222.679993,224.169998,TSLA,2060100
36,225.00,225.00,2016-08-19,225.169998,222.529999,223.539993,TSLA,1654500
37,223.509995,223.509995,2016-08-18,225.660004,222.289993,223.820007,TSLA,1699100
38,223.240005,223.240005,2016-08-17,224.830002,222.800003,224.330002,TSLA,1770700
39,223.610001,223.610001,2016-08-16,227.190002,223.410004,225.490005,TSLA,2247800
40,225.589996,225.589996,2016-08-15,229.50,224.929993,226.020004,TSLA,2015800
41,225.610001,225.610001,2016-08-12,226.649994,224.039993,225.410004,TSLA,1813500
42,224.910004,224.910004,2016-08-11,227.570007,223.410004,226.169998,TSLA,1875800
43,225.649994,225.649994,2016-08-10,229.869995,224.619995,228.240005,TSLA,2308400
44,229.080002,229.080002,2016-08-09,231.539993,226.649994,226.820007,TSLA,2193900
45,226.160004,226.160004,2016-08-08,229.600006,226.089996,228.00,TSLA,2263600
46,230.029999,230.029999,2016-08-05,232.00,227.399994,230.00,TSLA,3205200
47,230.610001,230.610001,2016-08-04,230.860001,222.050003,225.690002,TSLA,4147000
